,1:02,1:03,1:04,1:05,1:06,1:07,1:08,1:09,1:10,1:11,1:12,1:13,1:14,1:15,1:16,1:17,1:18,1:19,1:20,1:21,2:03,2:04,2:05,2:06,2:07,2:08,2:09,2:10,2:11,2:12,2:13,2:14,2:15,2:16,2:17,2:18,2:19,2:20,2:21,3:04,3:05,3:06,3:07,3:08,3:09,3:10,3:11,3:12,3:13,3:14,3:15,3:16,3:17,3:18,3:19,3:20,3:21,4:05,4:06,4:07,4:08,4:09,4:10,4:11,4:12,4:13,4:14,4:15,4:16,4:17,4:18,4:19,4:20,4:21,5:06,5:07,5:08,5:09,5:10,5:11,5:12,5:13,5:14,5:15,5:16,5:17,5:18,5:19,5:20,5:21,6:07,6:08,6:09,6:10,6:11,6:12,6:13,6:14,6:15,6:16,6:17,6:18,6:19,6:20,6:21,7:08,7:09,7:10,7:11,7:12,7:13,7:14,7:15,7:16,7:17,7:18,7:19,7:20,7:21,8:09,8:10,8:11,8:12,8:13,8:14,8:15,8:16,8:17,8:18,8:19,8:20,8:21,9:10,9:11,9:12,9:13,9:14,9:15,9:16,9:17,9:18,9:19,9:20,9:21,10:11,10:12,10:13,10:14,10:15,10:16,10:17,10:18,10:19,10:20,10:21,11:12,11:13,11:14,11:15,11:16,11:17,11:18,11:19,11:20,11:21,12:13,12:14,12:15,12:16,12:17,12:18,12:19,12:20,12:21,13:14,13:15,13:16,13:17,13:18,13:19,13:20,13:21,14:15,14:16,14:17,14:18,14:19,14:20,14:21,15:16,15:17,15:18,15:19,15:20,15:21,16:17,16:18,16:19,16:20,16:21,17:18,17:19,17:20,17:21,18:19,18:20,18:21,19:20,19:21,20:21
6:08,0.2293520277061543,0.5072357194213012,0.16903266279220772,0.05150589528055776,0.03637769097612883,0.42991346759626514,0.8560317958930841,-0.014466563845883832,0.0895025478757198,0.31415237988681183,0.3474251278769673,0.7479215590155553,-0.15801316278447047,-0.27854876321373473,-0.21286376328792223,0.2725142749460468,0.2375785342177922,-0.29504401300850547,0.11746128898498068,0.08251979281273925,0.2922558532803382,0.6156985179036443,0.5232743583708881,0.4757534323119107,0.3092841616266225,0.11312651992849522,0.4138529653121398,0.296200926471066,-0.10117514008023548,-0.07330693170135388,-0.09828883238490421,0.40472590113320567,0.21221031608480653,0.182579919280515,-0.2098204197700082,-0.16839593804610328,-0.10968288675817245,-0.2624379909088197,-0.26197662532191773,0.431896946114701,0.5062610052340786,0.560098082012255,0.7134452233250241,0.6413365406824081,0.44911644609488144,0.2847421811006888,-0.05044213486397935,0.009738283129239125,0.594594685797805,0.28574336441055287,0.12636374819531834,0.20942473467036696,-0.08557444895319975,-0.0020818321117603454,-0.09944320232824279,-0.21503045422393624,-0.3128899664264923,-0.2284369534114664,-0.14138881138541157,0.6052510913966233,0.6030567024463083,0.009057253183201181,-0.3086590242098676,0.34715177116780177,0.3958123675181752,0.6935429614493531,-0.15577834951066946,-0.35765952830742553,-0.35506374795631496,0.2023244650429346,0.17730958757548454,-0.3271762742227055,0.23402149131572741,0.226153968702196,0.00012390575373003357,0.7164384438514428,0.863820763495419,0.06188003849553202,-0.15593441103869443,0.4315049294909977,0.41630007432954924,0.7906216629774897,-0.19634832516803344,-0.2900903511778043,-0.20955144503549275,0.2850948077918421,0.26646946385193665,-0.2631797974279361,0.18058715120837243,0.11234052806341073,0.7009622994715806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:09,0.08843123117335634,0.06479853499105169,0.44082059598122353,0.19837342743503708,-0.03172243437166793,0.061589720505205156,-0.05119919960443102,0.4304331363172709,0.015525069217800072,0.08320996215928829,0.05721741001192355,0.01368651415723611,0.6853572996517258,0.5316526404106752,0.17035983972943552,0.26994958056396057,-0.02244239446706501,0.4602574286961179,0.290485151244379,0.22597179968443346,0.2655789661755907,0.020103756449723634,-0.049385706666675945,0.02553468300718163,-0.06842362260945185,0.4073470259774902,0.20109750864992074,0.12574769446735728,0.05309309178143825,0.04067814482669306,0.34503250746370573,0.10044155335835833,0.2446681264046074,0.32017695788759126,0.3749812351542449,0.32261356976012456,0.3492570697234287,0.06183273144194366,0.2611352707342978,-0.06575115905419333,-0.012091832448399844,0.04987476495795494,0.031185047154842514,0.09606995656467024,0.2247188652696906,0.16605316845073265,0.061489097568909815,-0.06502564392473782,0.11719829771334582,0.1997404065625257,0.18619020955438087,0.18749934713388305,0.35074095993344,0.2535521572081684,0.2845503959438505,-0.008122863347473959,0.12386253965786963,0.6351408612776924,0.4763125393710734,-0.039572778807517486,-0.060869776353488475,0.20000019725632098,0.29275149079637713,0.10354232574857973,0.036626129634517744,0.04411462150393657,0.402105346254662,0.45326837542619236,0.6893965119368787,0.17755496302598484,-0.03194580819171225,0.5070333093409661,0.15910796753689224,0.23277438145342386,-0.05247139787804065,-0.0876314749680008,-0.04642143742494522,0.7220725320941369,0.0713083378359744,0.05489483860899394,0.08971264955767037,0.07743988122138384,0.7571178588896496,0.5179426480266539,0.20079530390221836,0.1488739267505638,0.08050635781837548,0.43925874632611167,0.2338395704401573,0.11640165366596462,0.0794874257098977,-0.0635185308195819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:10,0.18846544827034112,0.05951126707081852,0.383649777983298,0.48919690831867535,0.40759686679748847,0.13066560320903,0.1622869537773109,0.40882581363918485,0.6234874642028088,0.18266030472978084,0.36047970650375316,0.321335032794306,0.11190796272127039,0.24615067064654783,0.2923188007567374,0.14486350983298169,0.3323678060624004,0.08505047145515268,0.08790351652538277,0.07388358091657465,0.3559004050879062,0.22857894922412017,0.49250047900813804,0.15740070361944578,0.6654512970880989,0.2313986580083351,0.2223752165768949,0.49041667852835613,0.33696564605035556,0.3057485216677698,0.22043443786712974,0.2036445415491557,0.2937487290801472,0.38846334939421084,0.11245287711262171,0.136976869509434,0.208464342129357,0.1481848393984067,0.07274251376516545,-0.12284491815852121,0.19199788093146736,0.015376589435990023,0.1548645374446527,-0.09607002901174963,0.1329369571144243,0.1368380893072794,0.23480632491276507,-0.03083009048943799,-0.00852164367146376,0.09187366534935645,0.057107616423568694,0.0916604743777301,0.15222629241788055,0.27220411710456865,0.2900444031256423,0.043744975084943044,0.04565053989433926,0.032282769258957886,0.198964146481305,0.07972100015185796,-0.2157986171906976,0.28204982783040133,0.22179340408330658,0.35119047264010417,0.22926800317568258,0.023712338844996055,0.34506763890961467,-0.004923790111327338,-0.10803165042214136,0.029044377765723436,0.15425308048796957,0.024944300853494403,-0.0849372543774813,0.0023297954148188606,0.6436757638925249,0.22903059560147335,0.04689145793688246,0.4309427501197449,0.5591135425385706,0.24018860973680245,0.4048812526588465,0.3128716750291596,0.052784017026332355,0.13849745116843326,0.2808907423415493,0.22469292829645185,0.47420501824751815,0.19403282354519957,0.10055078509094643,0.27888165997640013,0.11518280475953208,0.11231132816117763,0.1447354317024178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:11,0.29306184423321724,0.29454825876422813,-0.07927619819177056,-0.041581481179831695,-0.027507796951426286,0.3147017809946572,0.2735112878379005,-0.034125587327337115,-0.15195792077393222,0.685461902506735,0.558352852844545,0.437858587866621,-0.15604533485465494,-0.22257042796726142,-0.1537205920838665,0.5861284731357096,0.4033566939790397,-0.18998769468674212,0.25647511249684585,0.3908935736756699,0.24981375532775485,0.5897737382438893,0.2596731455001495,0.5788432142818204,0.043194067198021976,-0.09377434277667773,0.5124935239294601,0.3626893453291904,0.053006605505682244,0.2529692141944552,0.0008256940975753539,0.5159792942575475,0.39266784300065594,0.5396515090877257,-0.010990794315212249,0.047759355997296464,0.15381425983597427,-0.11310384009206184,-0.021581441582917454,0.5076336600253382,0.5253715449948028,0.6150932614602839,0.24260053534501835,0.02394282042642271,0.49600138639285624,0.4042358397386594,0.14843694029492505,0.20928202906934376,-0.008608886695750826,0.40979088682098497,0.3356072392239503,0.507249261223032,0.1005498529760919,0.12206972296491382,0.05484025319265828,-0.1417697254197221,-0.08910245456527023,0.14172753082427153,0.24797686406645209,0.649127505689002,0.3919725824760557,-0.038308991873712374,-0.02212694428575066,0.611512715356003,0.7325731035775046,0.5034835858704275,-0.12489379201824084,0.03698011319370056,-0.03096603869201471,0.4831052132125507,0.40607411104268687,-0.17500500326295565,0.16447077868283608,0.2195734693839719,0.002446000127274474,0.7078805923294927,0.40167740498734317,0.05010293735363637,-0.07582907230383416,0.8930123588852796,0.741602846505124,0.5270234093133991,-0.11691691199488188,-0.16457723570652139,-0.1553338926642378,0.740955040088136,0.5425573451119694,-0.21189763370715384,0.3673310409334917,0.45488936709882416,0.8015352639188884,0.3786318277950681,0.17399246233589205,0.005646533580673644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:12,0.34583978450457237,0.3078790160907884,-0.15509483064682608,-0.04331263483090748,-0.08293437202559048,0.3464505671204411,0.2873589974780383,-0.10748425866594348,-0.1360137830961796,0.654822491941755,0.6030557133406669,0.4231866399288976,-0.186743368133638,-0.23687690101066738,-0.25383724485292825,0.5889746305822686,0.43868312678748606,-0.22953044234019726,0.20196736100283405,0.34861828033034536,0.24243787344476522,0.5716527535245951,0.25423880946082056,0.5491930092459153,0.07899070905997321,-0.08089415171845202,0.49973930408404277,0.37859792287296373,0.10419323065874511,0.2698356399242098,0.025673741771152215,0.4456724746733052,0.3820550561952898,0.564314059541669,0.00732038877604017,0.0769263806093158,0.19787889089120062,-0.07616293176727733,-0.030579384294428177,0.4811126019955575,0.47767469619250635,0.5902223498094475,0.3109496040215266,0.07325288551277837,0.4895892728162351,0.4016440112832596,0.07879620797370501,0.3453141901838539,0.031740161460385205,0.38839270481846555,0.33310443861622874,0.4845335800490993,0.15640065956190605,0.20634863632587636,0.1256700873442797,-0.06174515875205685,-0.07052071143462336,-0.20101959045648982,-0.0975768607013613,0.6335241791746012,0.3285043959533242,-0.09753049882873166,-0.29686735629135946,0.6210640031681478,0.8358393020904742,0.45581208276267443,-0.23999466542633002,-0.2752504739314646,-0.27565360999250316,0.568550830469745,0.501370162208244,-0.29858152323119597,0.24034388108281501,0.32200804420887724,-0.0019808240950740684,0.746855420082308,0.434888010267519,-0.0627120424348317,-0.1347637591940296,0.8978809213925484,0.8429039596698163,0.5655663027760425,-0.18251996838573173,-0.20179227906571698,-0.16384975966279047,0.7260644024032036,0.5538867859379638,-0.21605707190814266,0.32073329175089543,0.43734543190208003,0.8659485048710334,0.43604876861291186,0.024469473188460367,0.05090010038852467,0.8855428476304659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:13,0.3228199743855946,0.34777790632801076,-0.058192580328475366,-0.047492135589590034,-0.08668194932668077,0.27507924576031045,0.5820660739403795,-0.01644004570163439,-0.11113454780940644,0.37701881855611463,0.43566543370318045,0.723450710139699,-0.17381311818873676,-0.2717682412584565,-0.28489888407076014,0.44088104129587574,0.3210313889294078,-0.3141994528594499,0.07067316832330288,0.20231189649464998,0.45764644360070433,0.5905209722740784,0.30790492113326556,0.5494356292769996,0.02739608137497757,-0.07668643376292124,0.5961670553470959,0.410162200512429,-0.040678387194987606,-0.046806864423681704,-0.056744573536232926,0.49693459221176994,0.4043944675744942,0.45542523652652067,-0.07375963253317322,-0.09301324265411003,0.08316879070025897,-0.17045671681361363,-0.19629356389572802,0.43912552202842114,0.5376573518121708,0.6762544053058734,0.6797175730526183,0.5712264092246959,0.6546431512451211,0.4087542560281288,-0.06773067866494012,-0.05543143559014684,0.5262632626271054,0.4117701994585224,0.2760154851632272,0.41292909169877257,0.18199442592907683,0.16296989886987123,0.073924367297266,-0.09555859575502554,-0.2089866382375294,-0.2247733744322055,-0.11515215905639181,0.6376973086326481,0.586552918353674,-0.005457791126596522,-0.2986928847793528,0.42366176433179165,0.6169012159840441,0.80007125138404,-0.2693858091115001,-0.3287864212413107,-0.30879357090764264,0.38554514976481347,0.4092979741322823,-0.3617022986728781,0.24514543008767178,0.35414046164498075,-0.010990624151144875,0.7015596692304263,0.7616230312987199,0.08641871605065447,-0.10806655672683574,0.555245837836248,0.6723760130656864,0.9306148532756903,-0.20484564480528658,-0.2455908344973618,-0.2155694281008838,0.5606356181014773,0.45661162753714357,-0.2958698092899613,0.18660255903958511,0.268811173972736,0.8464479828097766,0.8064451612705977,0.11356698641081268,0.14323374386570853,0.565111388960564,0.6285607303051896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:14,0.03345064221830461,-0.08978240525998421,0.4201447491283036,-3.1106932502752814e-05,-0.08326839159952898,-0.10257220446542514,-0.15932829987756406,0.31024959480739606,-0.09549402674043932,-0.07038866268947819,-0.1463007039987279,-0.178618532222701,0.9191389685380595,0.6243551281001838,0.13736000930507977,0.16903889181952794,-0.020526221808420366,0.7301252177476999,0.42713867881629475,0.19578052215255792,-0.0836780088502562,-0.10759585268401571,-0.07903419968200201,-0.042583583347373076,-0.05235517322357727,0.5065010757458444,-0.15055832810140393,-0.03491844136594288,0.04024911906051459,0.09168123767785011,0.4582872210004583,-0.005504793204713155,0.1035345412943939,0.2161893752453776,0.4374781423710871,0.49257027809245774,0.4027967671247682,0.16916565593537422,0.3764232542311927,-0.1343040824121511,-0.07936894237503526,-0.10684660298811757,-0.21095025419524846,-0.022034133474051684,-0.10351406736329688,0.18827650650509126,0.01154263099178841,-0.07975580292299564,0.06373511864105885,0.22468605549657786,0.27125549742980726,0.1423757799973488,0.1640679308882252,0.20837821046270807,0.3704045334203331,0.10209072662093148,0.2247158724339848,0.5189887901658397,0.34837551561690133,-0.1884257385348421,-0.26172328094395764,-0.05815616517944052,0.2708130863497117,-0.0264023476672109,-0.15696402074244223,-0.22172340335897514,0.4326372690282858,0.3518717343265305,0.7271381488407718,0.15524345063723632,-0.09978929567523652,0.6581690480416945,0.29209844805314894,0.29450417306738497,-0.044241548303156,-0.129620387600493,-0.18357715952284087,0.43227343870880774,0.010948575551340973,-0.11915179768471547,-0.15753396337484482,-0.1382621825409812,0.959441229497559,0.6028556104892249,0.23165873566757342,-0.057789358552461395,-0.024255949165371146,0.7023374245927414,0.3023178539119784,0.059283029683702186,-0.13794108459510382,-0.21277630591012142,0.8006434751404297,0.02467031317646712,-0.07301180312790409,-0.13132148339263,-0.15764731987522448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:15,0.07742652470903394,-0.11068747471316258,0.22428507961056765,0.1629662634812995,0.06953713596574555,-0.08542105271462486,-0.16975322681600985,0.4571326154133179,0.03915365163164792,-0.04767573739294932,-0.039521365976293236,-0.13705494212311928,0.8377669336828436,0.8021913599312916,0.3891766587972812,0.1732729600530006,-0.013450802353224508,0.8362773181073178,0.4677020319664581,0.33598215275855453,-0.03694730517983185,-0.22149019187733193,-0.13725802175653876,-0.045464631352146526,-0.06500092743022624,0.3644742880738678,-0.12007193439410446,0.05616808733283175,0.0930924089583448,0.23113219323170575,0.42131109727761945,-0.09349859324754758,0.1713357589278328,0.2570214164439429,0.43103272513761504,0.4363815799385392,0.5582195026495834,0.31673982637005055,0.44598491400680745,-0.15268170035442954,-0.10568919482074282,-0.1473238287944159,-0.2074906475192477,-0.06137857789120969,-0.03947961506856971,0.24635275535988851,-0.07118863409927324,-0.03376714550699517,0.030204781063544472,0.2204419205594956,0.3569648078693293,0.20023367320689917,0.27617904223432316,0.2501400694744711,0.6086053270716406,0.2535416368090661,0.3589624511421717,0.34572580976531225,0.1247995711046036,-0.20589193476420894,-0.2533804358999642,0.10870455260672554,0.30332978367655833,-0.08413828960364986,0.004396164065967539,-0.16462192258892822,0.5285221761748365,0.3991000532941785,0.6677259541007023,0.30876439130297445,-0.013244941255443128,0.7533605332269623,0.45335152274459717,0.48409191615834263,0.1493218823100021,-0.17383781803252984,-0.18373434973113342,0.45238526186534894,0.25137536224082774,-0.11957318725340693,-0.1380808884524416,-0.14734925605038662,0.8703710266259904,0.8211143540515585,0.5356885137454328,-0.05386673992138709,-0.07549690892292074,0.8767485020821311,0.34792634256464794,0.16719302131457017,-0.2070124247207019,-0.2755585780838502,0.6459649890968424,0.12290052414122737,-0.17953116142900538,-0.14873147880948676,-0.19166566353723932,0.8568167120709795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:16,-0.0060519724691520905,-0.2622493409926441,0.020135643541632105,0.043341288964182,-0.08809774841748616,-0.2118871625880398,-0.3107010984380004,0.01655631540419082,-0.054865261597935255,-0.07972857716640033,-0.21977069073104832,-0.27877697185976386,0.11713224349684868,0.24583879565938724,0.4359933384317649,-0.021324694972722543,-0.00454876351271431,0.24725382810595536,0.031208101354767308,0.2857148992065932,-0.23046316108253356,-0.22433008937177543,-0.2578291607660159,-0.14973367788639036,-0.1226958490568261,-0.1341829553878306,-0.15066220493697802,-0.2026411247357073,0.1967588795130301,-0.05963421594749043,0.07004141993109538,-0.29941247944096927,-0.1722061829998075,0.06398068952599469,0.11933807513290287,0.11792833347307738,0.19233738588505186,0.3238387603418005,0.415669012764083,-0.20882888920802084,-0.18501825200407723,-0.14710862044530001,-0.18600574458152386,-0.1350830133941692,-0.10497396305838687,0.009615081222754718,0.2233883706426746,-0.14423504792192823,-0.127841043141615,-0.05252889624997542,0.14551924285246226,0.2905908502623444,0.02962249802539544,-0.019634302712448846,0.32513830327937143,0.1457505331924463,0.37494846657009556,0.04682299489377173,-0.08068586032796414,-0.03481103557292532,-0.12250401371022093,-0.05447376885778959,0.20652909876079528,-0.013330498529822139,0.049075500434285484,-0.0762703344727785,0.10761976616140884,0.23518235453124026,0.20751520416205446,0.2886052746424951,0.18851321697350723,0.33025274695179824,0.17301340309433955,0.34266178552315607,0.09173763491411487,-0.16174414519180363,-0.20344855150281638,0.09682365672629184,0.23733138451489946,-0.06206509417202676,-0.041163469014878176,-0.06577446303386537,0.16469192253568046,0.40297105748202755,0.6592840069124429,0.02946414308642803,0.11478965527147474,0.3570276139357004,0.09421244751328622,0.308243970727858,-0.10240469119381343,-0.24707930515354934,0.16470564701715196,0.2624153772564845,-0.09308523752049719,-0.03804825551205065,-0.05680438589650424,0.2177378705097714,0.48084804325168307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:17,0.3297063113745624,0.23367644986179445,-0.10092888969963568,-0.09603571003394028,-0.1216764195913336,0.21993414573770534,0.13094465366517843,-0.17518544918879997,-0.18730667543556287,0.5497562130742011,0.5322689587470738,0.3403747079982655,-0.15005956233477463,-0.1844220318777536,-0.20584719711114136,0.7713273050817337,0.5354413759530804,-0.16356285498531278,0.39157060083472306,0.5102014311116229,0.1026350049551777,0.4511854794648114,0.15852820197384412,0.4392243923114671,-0.05530937932580556,-0.19193138998682704,0.3860787416054471,0.2988704431241438,0.019687676798276744,0.1172063323796949,-0.019443954986685413,0.40369498040063484,0.4524696940072378,0.5263832960618617,0.11394987873043808,0.052045566550744146,0.2928197455187279,0.09406393774117093,0.014771235614590416,0.38507823438095107,0.36904923996287936,0.5001500412877313,0.04195990849697472,-0.116616979399815,0.37148321563210795,0.4433105915789339,-0.20058584355321593,-0.06320902677902997,-0.07447731061582936,0.37688271894917524,0.5528544329318431,0.5478370698072207,0.20158829764864092,0.03765879636733725,0.2418908681197005,0.12871554716973985,0.025587025461656778,0.11672356607706809,0.1983732339308248,0.4246120041545282,0.2538235473356504,-0.1365330617592577,-0.02643725035010475,0.4138856655983124,0.6235468434371848,0.46868651119245064,-0.19644542164771103,0.10946381382517986,0.05142338612901888,0.6899996197537408,0.5895097707070887,-0.04653408629922462,0.30357977223375465,0.41767260095264974,-0.023175318743670327,0.4707081490561946,0.196429995828246,-0.07444612946586507,-0.12036016492676331,0.6281414855561517,0.5541559132104797,0.44690648232333385,-0.09818797815638225,-0.08788877201495106,-0.007688547203804204,0.9220070777643232,0.537971308026887,-0.14650774658908736,0.4737399765589159,0.5785742971945087,0.600338872435175,0.22654990420413165,0.1651855734160856,0.020933300926978197,0.7435573469635761,0.6778537027028168,0.5214928859736073,-0.04544994100163784,-0.08012037968480935,0.07927717526476401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:18,0.29514327008082103,0.32590112564907153,-0.06557687056313784,-0.08203793556318469,-0.09449346468065598,0.2133501308504157,0.16815920547335994,-0.21030061401705066,-0.15489272590092515,0.3113511497157581,0.31567705214617015,0.3513896587694889,-0.16921340403827284,-0.24853331459011488,-0.21951635042633752,0.48458903013029225,0.6725865801972672,-0.26759095567457114,0.02876230585580323,0.19936853237854432,0.06459501859924344,0.4708319449805686,0.19994383648206843,0.46923625209633374,-0.03262981430841526,-0.17995343100051608,0.3466303560711698,0.15816736081300659,-0.03171873842478332,-0.06793676821737399,-0.059300322225504076,0.3055403970288017,0.2749417735625889,0.3719042922015449,-0.06063648424137925,0.12072793315150854,0.038259065825882496,-0.10109654702401756,-0.1977781857533761,0.5136881227341914,0.4773035559442616,0.6218046375420082,0.07172143706291437,-0.10696858484334941,0.3913422063078022,0.389157182766635,-0.12412757628569732,-0.04712104547616033,-0.08362653949075229,0.4064598745227765,0.41429919926603065,0.49270469645145487,-0.004224433314444992,0.3129679338553269,0.038473144283487706,-0.1231566216532331,-0.20247259714447208,0.11339325634543662,0.2634585068310973,0.36386351102150183,0.28574839386502354,-0.16437945284822048,-0.054537460428222904,0.27238083826267045,0.4488616804667611,0.44294807780544504,-0.234757497252868,0.03437696396331808,-0.02079640665263655,0.3676736524386868,0.6252839728830667,-0.21057268585503933,-0.10701437612265284,0.04354796613163897,0.05744296642559305,0.4455340404151168,0.2203712957363253,-0.10796330646666359,-0.17490609004746127,0.5056617631396656,0.5145685600786228,0.4494657063589887,-0.11993819088787697,-0.19694425013050645,-0.12694588662304293,0.6404806216571305,0.8213666794410248,-0.25107440881765214,0.13395701010182137,0.32657435387153017,0.5413715823736742,0.2586943030291635,0.16659343038269406,0.07123673836418858,0.6523571452293361,0.5887311607707181,0.5196980067560336,-0.039652170326336146,-0.14622370079727162,0.07271838023356207,0.7225986310538508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:19,0.09285680494067733,-0.07178445132926344,0.1266479053617441,0.09416506533527477,-0.11908870505412042,-0.08258805099299286,-0.15164099948816412,0.2221896901703897,0.0028953746850335885,-0.013925708952154232,-0.14084729611789315,-0.23006160403644138,0.6362309300538038,0.6209710177359072,0.22959052398155552,0.13314971525527888,-0.08169674987239697,0.8213713944464373,0.5231307695811684,0.43942551746673403,-0.1415131083337722,-0.15894263617283372,-0.0887324137034413,-0.07547394864588117,-0.03938542355158606,0.2799883120700072,-0.1744495609745968,-0.07507518515464917,0.10587773380201979,0.03740473765278087,0.31816073757103946,-0.19357660445691183,0.03823276719073663,0.19632547043712337,0.38148444569481527,0.39476947395561146,0.559949775925085,0.42733473185111104,0.5690955640245128,-0.10395080160480513,-0.1406062475251587,-0.13788431656850172,-0.3191218677933012,-0.12205294727851652,-0.09667394487072055,0.11952917252177304,0.0018247552329769814,-0.09768167275527616,-0.06121294931523014,0.11883934091180838,0.24189699676758794,0.18709435625405899,0.20489630318118116,0.1423206281515198,0.5890404557521229,0.31833980336712303,0.472498085768432,0.2250535423435596,-0.027219599041901285,-0.21072171458233874,-0.29787296682925873,-0.056120429312579025,0.2908819460192523,-0.09997706585473264,-0.08635142620805324,-0.29018254660045795,0.39557062154227457,0.36977463649862785,0.5444917951935915,0.2566984908462597,-0.08145980488093225,0.7659742413721685,0.4561322882316712,0.5019562744709706,-0.03304257514704379,-0.1729872785276171,-0.2384557256701992,0.2764086881339909,0.09201690938180217,-0.1055359413620429,-0.22694503147105458,-0.21583847444634605,0.7060195295214077,0.7507708961313181,0.48442357679636916,-0.08031782220724387,-0.09855280292152173,0.8919700212976813,0.42642732951310947,0.36270805413647006,-0.20114359059308798,-0.27352191625777267,0.497609120590776,0.026484167173959666,-0.15176718805532316,-0.12888580053530307,-0.23107802190292254,0.7350697529371628,0.8735474712098757,0.5136510719745084,-0.07460418254688161,-0.16445680588327777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
